"TRANSACTION TYPE"|"REPLACEMENT REASON"|"AGE GROUP"|"PENSIONER TYPE"|"GENDER"|"CUSTOMER ADDRESS LGA"|"COUNT"
"Photo card replacement"|"Personal details Changed"|"40-44"|"Missing/Unknown"|"Male"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Bathurst Regional"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Bega Valley"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Clarence Valley"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Griffith"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Penrith"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Sydney"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Female"|"Tweed"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Centrelink Pensioner"|"Male"|"Randwick"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Bayside"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Burwood"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Canada Bay"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Fairfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Georges River"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Hornsby"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Inner West"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"Strathfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Female"|"The Hills Shire"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Bayside"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Camden"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Central Coast"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Clarence Valley"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Fairfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Georges River"|"<=5"
"Photo card replacement"|"Personal details Changed"|"45-49"|"Missing/Unknown"|"Male"|"Wollongong"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Centrelink Pensioner"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Centrelink Pensioner"|"Female"|"Georges River"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Centrelink Pensioner"|"Female"|"Penrith"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Centrelink Pensioner"|"Female"|"Shoalhaven"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Bayside"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Cabonne"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Clarence Valley"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Cumberland"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Georges River"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Lake Macquarie"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Northern Beaches"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Orange"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Female"|"Tamworth Regional"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"Cumberland"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"Fairfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"Hornsby"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"Junee"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"Parramatta"|"<=5"
"Photo card replacement"|"Personal details Changed"|"50-54"|"Missing/Unknown"|"Male"|"The Hills Shire"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Centrelink Pensioner"|"Female"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Female"|"Blue Mountains"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Female"|"Camden"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Female"|"Campbelltown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Female"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Female"|"Port Macquarie-Hastings"|"<=5"
"Photo card replacement"|"Personal details Changed"|"55-59"|"Missing/Unknown"|"Male"|"Cumberland"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Centrelink Pensioner"|"Female"|"Hornsby"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Centrelink Pensioner"|"Female"|"North Sydney"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Centrelink Pensioner"|"Female"|"Parramatta"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Centrelink Pensioner"|"Female"|"Tamworth Regional"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Centrelink Pensioner"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Centrelink Pensioner"|"Male"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Female"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Female"|"Griffith"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Female"|"Muswellbrook"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Female"|"Penrith"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Female"|"Uralla"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Male"|"Burwood"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Male"|"Central Coast"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Male"|"Hornsby"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Male"|"Inner West"|"<=5"
"Photo card replacement"|"Personal details Changed"|"60-64"|"Missing/Unknown"|"Male"|"Sydney"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Centrelink Pensioner"|"Female"|"Bayside"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Centrelink Pensioner"|"Female"|"Byron"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Centrelink Pensioner"|"Female"|"Cumberland"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Centrelink Pensioner"|"Female"|"Parramatta"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"FACS Senior"|"Male"|"Strathfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Missing/Unknown"|"Female"|"Canada Bay"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Missing/Unknown"|"Female"|"Central Coast"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Missing/Unknown"|"Male"|"The Hills Shire"|"<=5"
"Photo card replacement"|"Personal details Changed"|"65-69"|"Missing/Unknown"|"Male"|"Tweed"|"<=5"
"Photo card replacement"|"Personal details Changed"|"70-74"|"Centrelink Pensioner"|"Female"|"Bayside"|"<=5"
"Photo card replacement"|"Personal details Changed"|"70-74"|"Centrelink Pensioner"|"Male"|"Central Coast"|"<=5"
"Photo card replacement"|"Personal details Changed"|"70-74"|"Centrelink Pensioner"|"Male"|"Shoalhaven"|"<=5"
"Photo card replacement"|"Personal details Changed"|"70-74"|"FACS Senior"|"Female"|"Sydney"|"<=5"
"Photo card replacement"|"Personal details Changed"|"70-74"|"Missing/Unknown"|"Female"|"Camden"|"<=5"
"Photo card replacement"|"Personal details Changed"|"70-74"|"Missing/Unknown"|"Female"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Female"|"Cumberland"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Female"|"Fairfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Female"|"Liverpool Plains"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Female"|"Newcastle"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Female"|"Western Plains Regional"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Male"|"Campbelltown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"75-79"|"Centrelink Pensioner"|"Male"|"Lithgow"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Centrelink Pensioner"|"Female"|"Campbelltown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Centrelink Pensioner"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Centrelink Pensioner"|"Female"|"Narromine"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Centrelink Pensioner"|"Male"|"Cumberland"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Centrelink Pensioner"|"Male"|"Fairfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Missing/Unknown"|"Female"|"Gundagai"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Missing/Unknown"|"Female"|"The Hills Shire"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Missing/Unknown"|"Female"|"Western Plains Regional"|"<=5"
"Photo card replacement"|"Personal details Changed"|"80-84"|"Missing/Unknown"|"Male"|"Port Macquarie-Hastings"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Burwood"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Cabonne"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Canada Bay"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Georges River"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Hornsby"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Inner West"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Orange"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Parramatta"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Strathfield"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Female"|"Wollongong"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Centrelink Pensioner"|"Male"|"Liverpool"|"<=5"
"Photo card replacement"|"Personal details Changed"|"85-89"|"Missing/Unknown"|"Male"|"Sydney"|"<=5"
"Photo card replacement"|"Personal details Changed"|"90-94"|"Centrelink Pensioner"|"Female"|"Ryde"|"<=5"
"Photo card replacement"|"Personal details Changed"|"90-94"|"Missing/Unknown"|"Male"|"Greater Hume Shire"|"<=5"
"Photo card replacement"|"Re-instate"|"18-20"|"Missing/Unknown"|"Male"|"Clarence Valley"|"<=5"
"Photo card replacement"|"Re-instate"|"25-29"|"Centrelink Pensioner"|"Male"|"Central Coast"|"<=5"
"Photo card replacement"|"Re-instate"|"30-34"|"Centrelink Pensioner"|"Female"|"Central Coast"|"<=5"
"Photo card replacement"|"Re-instate"|"30-34"|"Centrelink Pensioner"|"Female"|"Wagga Wagga"|"<=5"
"Photo card replacement"|"Re-instate"|"30-34"|"Missing/Unknown"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Re-instate"|"30-34"|"Missing/Unknown"|"Male"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Re-instate"|"35-39"|"Centrelink Pensioner"|"Female"|"Fairfield"|"<=5"
"Photo card replacement"|"Re-instate"|"40-44"|"Centrelink Pensioner"|"Female"|"Liverpool Plains"|"<=5"
"Photo card replacement"|"Re-instate"|"40-44"|"Missing/Unknown"|"Male"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Re-instate"|"50-54"|"Centrelink Pensioner"|"Male"|"Randwick"|"<=5"
"Photo card replacement"|"Re-instate"|"60-64"|"Missing/Unknown"|"Female"|"Georges River"|"<=5"
"Photo card replacement"|"Re-instate"|"65-69"|"Centrelink Pensioner"|"Male"|"Sydney"|"<=5"
"Photo card replacement"|"Re-instate"|"65-69"|"Missing/Unknown"|"Female"|"Georges River"|"<=5"
"Photo card replacement"|"Re-instate"|"70-74"|"Centrelink Pensioner"|"Male"|"Penrith"|"<=5"
"Photo card replacement"|"Re-instate"|"75-79"|"Centrelink Pensioner"|"Male"|"Blacktown"|"<=5"
"Photo card replacement"|"Re-instate"|"80-84"|"Centrelink Pensioner"|"Female"|"Fairfield"|"<=5"
"Photo card replacement"|"Reprint Requested"|"16-17"|"Missing/Unknown"|"Female"|"Blayney"|"<=5"
"Photo card replacement"|"Reprint Requested"|"16-17"|"Missing/Unknown"|"Female"|"Cessnock"|"<=5"
"Photo card replacement"|"Reprint Requested"|"16-17"|"Missing/Unknown"|"Female"|"Cowra"|"<=5"
"Photo card replacement"|"Reprint Requested"|"18-20"|"Missing/Unknown"|"Female"|"Glen Innes Severn"|"<=5"
"Photo card replacement"|"Reprint Requested"|"18-20"|"Missing/Unknown"|"Female"|"Tenterfield"|"<=5"
"Photo card replacement"|"Reprint Requested"|"21-24"|"Centrelink Pensioner"|"Female"|"Central Coast"|"<=5"
"Photo card replacement"|"Reprint Requested"|"21-24"|"Centrelink Pensioner"|"Female"|"Moree Plains"|"<=5"
"Photo card replacement"|"Reprint Requested"|"21-24"|"Centrelink Pensioner"|"Female"|"Walgett"|"<=5"
"Photo card replacement"|"Reprint Requested"|"21-24"|"Missing/Unknown"|"Male"|"Canada Bay"|"<=5"
"Photo card replacement"|"Reprint Requested"|"21-24"|"Missing/Unknown"|"Male"|"Northern Beaches"|"<=5"
"Photo card replacement"|"Reprint Requested"|"25-29"|"Centrelink Pensioner"|"Female"|"Penrith"|"<=5"
"Photo card replacement"|"Reprint Requested"|"25-29"|"Missing/Unknown"|"Female"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Reprint Requested"|"30-34"|"Missing/Unknown"|"Female"|"Bayside"|"<=5"
"Photo card replacement"|"Reprint Requested"|"30-34"|"Missing/Unknown"|"Female"|"Sydney"|"<=5"
"Photo card replacement"|"Reprint Requested"|"35-39"|"Centrelink Pensioner"|"Male"|"Cumberland"|"<=5"
"Photo card replacement"|"Reprint Requested"|"40-44"|"Centrelink Pensioner"|"Female"|"Campbelltown"|"<=5"
"Photo card replacement"|"Reprint Requested"|"45-49"|"Centrelink Pensioner"|"Female"|"Campbelltown"|"<=5"
"Photo card replacement"|"Reprint Requested"|"45-49"|"Centrelink Pensioner"|"Female"|"Cessnock"|"<=5"
"Photo card replacement"|"Reprint Requested"|"45-49"|"Centrelink Pensioner"|"Male"|"Gilgandra"|"<=5"
"Photo card replacement"|"Reprint Requested"|"45-49"|"Centrelink Pensioner"|"Male"|"Warrumbungle Shire"|"<=5"
"Photo card replacement"|"Reprint Requested"|"50-54"|"Centrelink Pensioner"|"Male"|"Liverpool"|"<=5"
"Photo card replacement"|"Reprint Requested"|"50-54"|"Centrelink Pensioner"|"Male"|"Sydney"|"<=5"
"Photo card replacement"|"Reprint Requested"|"60-64"|"Centrelink Pensioner"|"Male"|"Canterbury-Bankstown"|"<=5"
"Photo card replacement"|"Reprint Requested"|"60-64"|"Centrelink Pensioner"|"Male"|"Shellharbour"|"<=5"
"Photo card replacement"|"Reprint Requested"|"70-74"|"Centrelink Pensioner"|"Female"|"Port Macquarie-Hastings"|"<=5"
"Photo card replacement"|"Reprint Requested"|"70-74"|"Centrelink Pensioner"|"Male"|"Federation"|"<=5"
"Photo card replacement"|"Reprint Requested"|"70-74"|"FACS Senior"|"Female"|"Parramatta"|"<=5"
"Photo card replacement"|"Reprint Requested"|"70-74"|"FACS Senior"|"Female"|"The Hills Shire"|"<=5"
"Photo card replacement"|"Reprint Requested"|"80-84"|"Centrelink Pensioner"|"Female"|"Blacktown"|"<=5"
"Photo card replacement"|"Reprint Requested"|"90-94"|"Centrelink Pensioner"|"Female"|"Central Coast"|"<=5"
"Photo card replacement"|"Stolen"|"16-17"|"Missing/Unknown"|"Female"|"Cessnock"|"<=5"
"Photo card replacement"|"Stolen"|"16-17"|"Missing/Unknown"|"Female"|"Tweed"|"<=5"
"Photo card replacement"|"Stolen"|"16-17"|"Missing/Unknown"|"Male"|"Newcastle"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Centrelink Pensioner"|"Female"|"Hawkesbury"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Centrelink Pensioner"|"Female"|"Lake Macquarie"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Centrelink Pensioner"|"Female"|"Maitland"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Centrelink Pensioner"|"Female"|"Richmond Valley"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Centrelink Pensioner"|"Male"|"Narrabri"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Cabonne"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Coffs Harbour"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Hornsby"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Missing/Unknown"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Orange"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Ryde"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Female"|"Tamworth Regional"|"<=5"
"Photo card replacement"|"Stolen"|"18-20"|"Missing/Unknown"|"Male"|"Cabonne"|"<=5"
