,Contract_Type,Tap_Class,Year,Month,Day,Taps_Count
19796,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2016,11,1,818
19797,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2016,12,1,1030
19798,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,1,1,950
19799,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,2,1,824
19800,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,3,1,907
19801,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,4,1,1082
19802,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,5,1,858
19803,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,6,1,835
19804,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,7,1,1011
19805,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,8,1,902
19806,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,9,1,781
19807,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,10,1,862
19808,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,11,1,883
19809,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2017,12,1,1094
19810,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,1,1,962
19811,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,2,1,842
19812,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,3,1,944
19813,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,4,1,1068
19814,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,5,1,902
19815,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,6,1,948
19816,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,7,1,1001
19817,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,8,1,854
19818,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,9,1,975
19819,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,10,1,888
19820,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,11,1,856
19821,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2018,12,1,1016
19822,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,1,1,960
19823,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,2,1,826
19824,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,3,1,962
19825,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,4,1,1093
19826,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,5,1,947
19827,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,6,1,928
19828,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,7,1,958
19829,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,8,1,939
19830,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,9,1,955
19831,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,10,1,959
19832,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,11,1,785
19833,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2019,12,1,1039
19834,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,1,1,946
19835,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,2,1,760
19836,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,3,1,735
19837,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,4,1,425
19838,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,5,1,523
19839,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,6,1,677
19840,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,7,1,720
19841,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,8,1,741
19842,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,9,1,670
19843,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,10,1,707
19844,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,11,1,726
19845,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2020,12,1,773
19846,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,1,1,683
19847,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,2,1,563
19848,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,3,1,603
19849,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,4,1,804
19850,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,5,1,856
19851,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,6,1,750
19852,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,7,1,455
19853,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,8,1,308
19854,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,9,1,335
19855,Outer Sydney Metro Bus Contract 11,Senior/Pensioner,2021,10,1,513
19856,Outer Sydney Metro Bus Contract 11,CTP,2019,9,1,30
19857,Outer Sydney Metro Bus Contract 11,CTP,2019,10,1,102
19858,Outer Sydney Metro Bus Contract 11,CTP,2019,11,1,126
19859,Outer Sydney Metro Bus Contract 11,CTP,2019,12,1,161
19860,Outer Sydney Metro Bus Contract 11,CTP,2020,1,1,198
19861,Outer Sydney Metro Bus Contract 11,CTP,2020,2,1,196
19862,Outer Sydney Metro Bus Contract 11,CTP,2020,3,1,161
19863,Outer Sydney Metro Bus Contract 11,CTP,2020,4,1,99
19864,Outer Sydney Metro Bus Contract 11,CTP,2020,5,1,138
19865,Outer Sydney Metro Bus Contract 11,CTP,2020,6,1,171
19866,Outer Sydney Metro Bus Contract 11,CTP,2020,7,1,213
19867,Outer Sydney Metro Bus Contract 11,CTP,2020,8,1,185
19868,Outer Sydney Metro Bus Contract 11,CTP,2020,9,1,200
19869,Outer Sydney Metro Bus Contract 11,CTP,2020,10,1,246
19870,Outer Sydney Metro Bus Contract 11,CTP,2020,11,1,247
19871,Outer Sydney Metro Bus Contract 11,CTP,2020,12,1,278
19872,Outer Sydney Metro Bus Contract 11,CTP,2021,1,1,312
19873,Outer Sydney Metro Bus Contract 11,CTP,2021,2,1,321
19874,Outer Sydney Metro Bus Contract 11,CTP,2021,3,1,263
19875,Outer Sydney Metro Bus Contract 11,CTP,2021,4,1,306
19876,Outer Sydney Metro Bus Contract 11,CTP,2021,5,1,360
19877,Outer Sydney Metro Bus Contract 11,CTP,2021,6,1,332
19878,Outer Sydney Metro Bus Contract 11,CTP,2021,7,1,163
19879,Outer Sydney Metro Bus Contract 11,CTP,2021,8,1,136
19880,Outer Sydney Metro Bus Contract 11,CTP,2021,9,1,111
19881,Outer Sydney Metro Bus Contract 11,CTP,2021,10,1,224
19882,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2018,3,1,1
19883,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2018,7,1,1
19884,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2019,2,1,1
19885,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2019,3,1,1
19886,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2019,4,1,1
19887,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2019,5,1,2
19888,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2019,7,1,2
19889,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2019,12,1,1
19890,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2020,2,1,1
19891,Outer Sydney Metro Bus Contract 11,Day Pass without SAF,2021,8,1,1
19892,Outer Sydney Metro Bus Contract 12,Adult,2016,7,1,12455
19893,Outer Sydney Metro Bus Contract 12,Adult,2016,8,1,10256
19894,Outer Sydney Metro Bus Contract 12,Adult,2016,9,1,10422
19895,Outer Sydney Metro Bus Contract 12,Adult,2016,10,1,10087
19896,Outer Sydney Metro Bus Contract 12,Adult,2016,11,1,10688
19897,Outer Sydney Metro Bus Contract 12,Adult,2016,12,1,9729
19898,Outer Sydney Metro Bus Contract 12,Adult,2017,1,1,8957
19899,Outer Sydney Metro Bus Contract 12,Adult,2017,2,1,9889
19900,Outer Sydney Metro Bus Contract 12,Adult,2017,3,1,12464
19901,Outer Sydney Metro Bus Contract 12,Adult,2017,4,1,10025
19902,Outer Sydney Metro Bus Contract 12,Adult,2017,5,1,11663
19903,Outer Sydney Metro Bus Contract 12,Adult,2017,6,1,10982
19904,Outer Sydney Metro Bus Contract 12,Adult,2017,7,1,11542
19905,Outer Sydney Metro Bus Contract 12,Adult,2017,8,1,12194
19906,Outer Sydney Metro Bus Contract 12,Adult,2017,9,1,11649
19907,Outer Sydney Metro Bus Contract 12,Adult,2017,10,1,11910
19908,Outer Sydney Metro Bus Contract 12,Adult,2017,11,1,12116
19909,Outer Sydney Metro Bus Contract 12,Adult,2017,12,1,11040
19910,Outer Sydney Metro Bus Contract 12,Adult,2018,1,1,11181
19911,Outer Sydney Metro Bus Contract 12,Adult,2018,2,1,11874
19912,Outer Sydney Metro Bus Contract 12,Adult,2018,3,1,13936
19913,Outer Sydney Metro Bus Contract 12,Adult,2018,4,1,11638
19914,Outer Sydney Metro Bus Contract 12,Adult,2018,5,1,12392
19915,Outer Sydney Metro Bus Contract 12,Adult,2018,6,1,10903
19916,Outer Sydney Metro Bus Contract 12,Adult,2018,7,1,12485
19917,Outer Sydney Metro Bus Contract 12,Adult,2018,8,1,13348
19918,Outer Sydney Metro Bus Contract 12,Adult,2018,9,1,12767
19919,Outer Sydney Metro Bus Contract 12,Adult,2018,10,1,13228
19920,Outer Sydney Metro Bus Contract 12,Adult,2018,11,1,13892
19921,Outer Sydney Metro Bus Contract 12,Adult,2018,12,1,12780
19922,Outer Sydney Metro Bus Contract 12,Adult,2019,1,1,12627
19923,Outer Sydney Metro Bus Contract 12,Adult,2019,2,1,13317
19924,Outer Sydney Metro Bus Contract 12,Adult,2019,3,1,15821
19925,Outer Sydney Metro Bus Contract 12,Adult,2019,4,1,13206
19926,Outer Sydney Metro Bus Contract 12,Adult,2019,5,1,14682
19927,Outer Sydney Metro Bus Contract 12,Adult,2019,6,1,12739
19928,Outer Sydney Metro Bus Contract 12,Adult,2019,7,1,13592
19929,Outer Sydney Metro Bus Contract 12,Adult,2019,8,1,14401
19930,Outer Sydney Metro Bus Contract 12,Adult,2019,9,1,12645
19931,Outer Sydney Metro Bus Contract 12,Adult,2019,10,1,12887
19932,Outer Sydney Metro Bus Contract 12,Adult,2019,11,1,12824
19933,Outer Sydney Metro Bus Contract 12,Adult,2019,12,1,11708
19934,Outer Sydney Metro Bus Contract 12,Adult,2020,1,1,11004
19935,Outer Sydney Metro Bus Contract 12,Adult,2020,2,1,11199
19936,Outer Sydney Metro Bus Contract 12,Adult,2020,3,1,10036
19937,Outer Sydney Metro Bus Contract 12,Adult,2020,4,1,3791
19938,Outer Sydney Metro Bus Contract 12,Adult,2020,5,1,5494
19939,Outer Sydney Metro Bus Contract 12,Adult,2020,6,1,7022
19940,Outer Sydney Metro Bus Contract 12,Adult,2020,7,1,7499
19941,Outer Sydney Metro Bus Contract 12,Adult,2020,8,1,7453
19942,Outer Sydney Metro Bus Contract 12,Adult,2020,9,1,7943
19943,Outer Sydney Metro Bus Contract 12,Adult,2020,10,1,8136
19944,Outer Sydney Metro Bus Contract 12,Adult,2020,11,1,7719
19945,Outer Sydney Metro Bus Contract 12,Adult,2020,12,1,7549
19946,Outer Sydney Metro Bus Contract 12,Adult,2021,1,1,6417
19947,Outer Sydney Metro Bus Contract 12,Adult,2021,2,1,7563
19948,Outer Sydney Metro Bus Contract 12,Adult,2021,3,1,8434
19949,Outer Sydney Metro Bus Contract 12,Adult,2021,4,1,7902
19950,Outer Sydney Metro Bus Contract 12,Adult,2021,5,1,8131
19951,Outer Sydney Metro Bus Contract 12,Adult,2021,6,1,7292
19952,Outer Sydney Metro Bus Contract 12,Adult,2021,7,1,4116
19953,Outer Sydney Metro Bus Contract 12,Adult,2021,8,1,3661
19954,Outer Sydney Metro Bus Contract 12,Adult,2021,9,1,3694
19955,Outer Sydney Metro Bus Contract 12,Adult,2021,10,1,4717
19956,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2016,8,1,1262
19957,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2016,9,1,1234
19958,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2016,10,1,1048
19959,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2016,11,1,979
19960,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2016,12,1,1070
19961,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,1,1,1098
19962,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,2,1,1020
19963,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,3,1,1115
19964,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,4,1,1054
19965,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,5,1,1070
19966,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,6,1,873
19967,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,7,1,947
19968,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,8,1,965
19969,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,9,1,868
19970,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,10,1,1003
19971,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,11,1,946
19972,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2017,12,1,983
19973,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,1,1,997
19974,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,2,1,874
19975,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,3,1,1018
19976,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,4,1,989
19977,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,5,1,1068
19978,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,6,1,912
19979,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,7,1,1026
19980,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,8,1,947
19981,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,9,1,819
19982,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,10,1,888
19983,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,11,1,937
19984,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2018,12,1,913
19985,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,1,1,834
19986,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,2,1,852
19987,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,3,1,919
19988,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,4,1,791
19989,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,5,1,870
19990,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,6,1,864
19991,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,7,1,915
19992,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,8,1,766
19993,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,9,1,686
19994,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,10,1,662
19995,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,11,1,736
19996,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2019,12,1,586
19997,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2020,1,1,570
19998,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2020,2,1,624
19999,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2020,3,1,517
20000,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2020,4,1,1
20001,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2021,3,1,2
20002,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2021,4,1,2
20003,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 1,2021,9,1,1
20004,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2016,8,1,1708
20005,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2016,9,1,1493
20006,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2016,10,1,1308
20007,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2016,11,1,1195
20008,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2016,12,1,1180
20009,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,1,1,1084
20010,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,2,1,1189
20011,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,3,1,1303
20012,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,4,1,1237
20013,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,5,1,1170
20014,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,6,1,1042
20015,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,7,1,1074
20016,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,8,1,1034
20017,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,9,1,893
20018,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,10,1,936
20019,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,11,1,1022
20020,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2017,12,1,956
20021,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,1,1,896
20022,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,2,1,795
20023,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,3,1,976
20024,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,4,1,798
20025,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,5,1,877
20026,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,6,1,777
20027,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,7,1,804
20028,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,8,1,902
20029,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,9,1,749
20030,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,10,1,824
20031,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,11,1,835
20032,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2018,12,1,895
20033,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,1,1,842
20034,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,2,1,838
20035,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,3,1,973
20036,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,4,1,881
20037,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,5,1,874
20038,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,6,1,753
20039,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,7,1,822
20040,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,8,1,757
20041,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,9,1,684
20042,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,10,1,647
20043,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,11,1,573
20044,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2019,12,1,640
20045,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2020,1,1,623
20046,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2020,2,1,508
20047,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2020,3,1,398
20048,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 2,2021,4,1,7
20049,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2016,8,1,927
20050,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2016,9,1,702
20051,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2016,10,1,599
20052,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2016,11,1,573
20053,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2016,12,1,611
20054,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,1,1,565
20055,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,2,1,512
20056,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,3,1,541
20057,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,4,1,502
20058,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,5,1,500
20059,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,6,1,431
20060,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,7,1,397
20061,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,8,1,341
20062,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,9,1,429
20063,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,10,1,379
20064,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,11,1,334
20065,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2017,12,1,449
20066,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,1,1,381
20067,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,2,1,354
20068,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,3,1,452
20069,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,4,1,423
20070,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,5,1,388
20071,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,6,1,329
20072,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,7,1,335
20073,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,8,1,342
20074,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,9,1,355
20075,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,10,1,340
20076,Outer Sydney Metro Bus Contract 12,Adult Single Bus Trip 3,2018,11,1,371
